11.9,1.0084,1.0302,10.913,0.96628,0.96628,21.536,0.14446,0.087073,0.090107,1.7852,1.3129,0.0023182,0.54888,4.2184,1.5527,0.036714,0.0057497,1.1377,0.10367,0.037234,0.88213
12,1.0084,1.0302,10.943,0.95837,0.95837,21.529,0.14442,0.086982,0.089463,1.8002,1.3265,0.0022615,0.55125,1.8277,1.5601,0.036679,0.0057508,1.1398,0.10531,0.035644,0.87368
12.1,1.0084,1.0302,11.253,0.91082,0.91082,21.448,0.14439,0.086897,0.089066,1.8149,1.3395,0.0022029,0.56212,0.05952,1.5353,0.036647,0.0057844,1.1419,0.11333,0.028525,0.86327
12.2,1.0084,1.0302,11.874,0.85069,0.85069,21.219,0.14436,0.086818,0.089097,1.8292,1.3522,0.0021413,0.57462,0.033282,1.4986,0.036619,0.0059406,1.1439,0.12242,0.021731,0.84976
12.3,1.0084,1.0302,12.608,0.79375,0.79375,20.86,0.14434,0.086744,0.08955,1.8433,1.3647,0.002082,0.58661,0.032871,1.4627,0.036597,0.0063073,1.1458,0.13098,0.016523,0.8348
12.4,1.0084,1.0302,13.395,0.7406,0.7406,20.399,0.14433,0.086676,0.09039,1.857,1.377,0.0020289,0.5981,0.032599,1.4277,0.036581,0.0069727,1.1476,0.13896,0.012609,0.81924
12.5,1.0084,1.0302,14.227,0.691,0.691,19.862,0.14432,0.086613,0.09158,1.8704,1.3891,0.0019845,0.60911,0.032309,1.3935,0.036574,0.0080533,1.1493,0.14644,0.0096564,0.80372
12.6,1.0084,1.0302,15.103,0.64473,0.64473,19.268,0.14432,0.086556,0.093083,1.8834,1.401,0.0019495,0.61968,0.031999,1.3601,0.036579,0.0097153,1.1508,0.15348,0.0074322,0.78854
12.7,1.0084,1.0302,16.024,0.60156,0.60156,18.634,0.14435,0.086504,0.094863,1.896,1.4126,0.0019244,0.62985,0.031676,1.3275,0.036601,0.012183,1.1521,0.16011,0.0057554,0.77387
12.8,1.0084,1.0302,16.993,0.56127,0.56127,17.976,0.14439,0.086457,0.096888,1.9083,1.424,0.0019087,0.63965,0.031346,1.2957,0.036646,0.015758,1.1531,0.16637,0.0044937,0.75978
12.9,1.0084,1.0302,18.009,0.52369,0.52369,17.304,0.14447,0.086417,0.099128,1.9202,1.4352,0.0019018,0.64909,0.031011,1.2647,0.036725,0.020839,1.1536,0.1723,0.0035454,0.74628
